customer_id,age,gender,income,city,recency,frequency,monetary,aov,avg_days_between,engagement_score,cat_Electronics,cat_Fashion,cat_Grocery,cat_Home,cat_Sports,cat_Books,cat_Beauty
C106018,41,Male,48378,Hyderabad,3,6,564.5961674130169,94.09936123550283,5.346674674614423,0.4641659294178782,0.038125416812737636,0.2684521377563958,0.31018005965077083,0.0377346535170209,0.08514843891164965,0.004641105392845819,0.2557181879585791
C106019,22,Other,59139,Hyderabad,123,11,2972.7989540863555,270.2544503714869,66.27771926295657,0.05179882267065505,0.18145043406696867,0.3196823110988788,0.026105032935295956,0.10580967684006919,0.041601915057342745,0.30630237270894345,0.019048257292501248
C106020,20,Male,44421,Chennai,35,9,1242.9979520807858,138.11088356453175,2.769321096599209,0.8761750480673386,0.28744215020321284,0.03925967282418533,0.010533352817292093,0.16826756085733915,0.07039186416280184,0.17137334031254814,0.2527320588226206
C106021,44,Female,50614,Bengaluru,33,6,1266.7662890445215,211.12771484075358,5.074745095236279,0.48494382939054514,0.07810603211808922,0.15121331161345383,0.20730882362229633,0.13577918917881215,0.10473925244146672,0.2780036879236885,0.04484970310219334
C106022,33,Female,25234,Kolkata,100,4,1194.8750503902431,298.7187625975608,48.9851509516777,0.05220426192083986,0.04076653001644745,0.26542879412257997,0.08998649753590847,0.07179823630898154,0.3236688206933243,0.11484908692055612,0.09350203440220214
C106023,66,Female,66886,Chennai,3,7,1865.6721993494646,266.5245999070664,1.0,1.5397207708399179,0.25290642562806387,0.3376405595370747,0.2456881559294227,0.02362560858838339,0.062128534590073725,0.028638746232932073,0.04937196949404964
C106024,32,Male,37849,Bengaluru,39,7,1723.2461453657008,246.1780207665287,1.9714783311495698,1.0363331643372604,0.25078125419512837,0.13467709777858078,0.1152282423261823,0.28131488543281935,0.10490943195128771,0.07458116376281346,0.03850792455318817
C106025,52,Male,95988,Pune,31,10,2241.4440682374334,224.14440682374334,54.91686520731537,0.060766912812448545,0.08263221835716682,0.20977244873271855,0.10064311322897142,0.14924728941714924,0.23668345404840405,0.1869499410779157,0.034071535137674136
C106026,29,Male,53536,Kolkata,62,6,1702.6073112816389,283.76788521360646,7.927742047633809,0.3299725880673368,0.13371798047324746,0.15168466368399475,0.06115300780262566,0.014786554033425891,0.25639636166387025,0.09133108899193307,0.29093034335090295
C106027,58,Male,80880,Kolkata,5,9,1205.2072638340592,133.91191820378435,54.716763900872934,0.05927453178848929,0.17964707506484368,0.3153392360546396,0.05565474912201391,0.1316288342449859,0.23546381501012043,0.07801809838093028,0.004248192122466135
C106028,61,Male,68870,Hyderabad,47,4,1020.9945348191256,255.2486337047814,19.85500058517517,0.1251228884783166,0.07058883053449563,0.11316812353848361,0.2105281090208739,0.05863156943286707,0.2788572704308995,0.13260593806417212,0.13562015897820814
C106029,43,Male,83625,Pune,23,6,745.2504792815989,124.20841321359983,23.39955969190227,0.1207362012369839,0.20551168440973616,0.2779655211354032,0.003720282525679613,0.18531865384241597,0.05999319179986265,0.09507149723943041,0.17241916904747207
C106030,64,Female,36565,Delhi,27,6,2287.1426749225857,381.19044582043097,16.88119168997873,0.1647490950341027,0.183009838593269,0.09216603272171264,0.046949792275328736,0.47790690640842615,0.05806872522090097,0.07973358840496471,0.06216511637539796
C106031,51,Male,14477,Kolkata,212,6,1184.8320537476895,197.47200895794825,16.820973988837512,0.16530578805067206,0.11195968441954884,0.1805193918994311,0.20809950483578452,0.46352248302204085,0.007056580213423353,0.018571925857766416,0.010270429752004907
C106032,40,Male,23054,Bengaluru,613,8,1816.4794522920915,227.05993153651144,24.917024525742647,0.1233638751300523,0.22824489355343244,0.020249875292456854,0.09249976466662976,0.35565442131205266,0.09966323338895947,0.021647931840596296,0.18203987994587256
C106033,48,Male,20842,Pune,69,4,523.9352294168864,130.9838073542216,35.104957019963166,0.07227367452594637,0.1423525241799874,0.45805683652723067,0.14425555770387416,0.20696460675130646,0.007775576232015368,0.004604816761646845,0.03599008184393919
C106034,67,Male,25457,Bengaluru,12,3,488.1397049927069,162.71323499756897,19.747258336662984,0.11501733493639553,0.0053186316651496835,0.0012318907651165834,0.04607675833942846,0.6224729558749326,0.018347163289736446,0.042490728670069165,0.26406187139556714
C106035,37,Male,14757,Bengaluru,179,5,1361.4467961140772,272.28935922281545,193.41290832214096,0.014359949106888146,0.24214515584246543,0.07546863244185816,0.06791068192896704,0.09632962128777446,0.17842486840984828,0.1356333361194253,0.2040877039696613
C106036,29,Male,46522,Chennai,215,11,1421.0667658423206,129.18788780384733,22.31883838738115,0.14944597976517718,0.002322631290359905,0.04263124833911088,0.35595925919176036,0.016619792672011573,0.061047619302560634,0.372797960107215,0.1486214890969817
C106037,40,Female,72410,Chennai,41,4,482.52433544224436,120.63108386056109,32.59881459252492,0.0776645826372294,0.001371697162088331,0.20209223290711306,0.02346575416152352,0.433089624850465,0.020537418657120526,0.06081166238076911,0.2586316098809204
C106038,21,Male,11219,Bengaluru,72,7,1924.4385979582873,274.91979970832676,3.2891651955013095,0.7179582509225122,0.04572797514786169,0.17565467065823082,0.045392357173108355,0.3717393803729864,0.27028146557376725,0.07741923945467309,0.013784911619372394
C106039,40,Female,29815,Jaipur,52,6,1420.4668027317978,236.7444671219663,44.395265472509834,0.06489465626848857,0.08159299360500188,0.176254187925136,0.17305858761555873,0.08118389386405034,0.006071505125460954,0.48147979627669724,0.00035903558809490926
C106040,65,Male,80688,Delhi,432,7,1449.2012886922191,207.02875552745988,64.58023337013148,0.046956855494850486,0.20454002409017052,0.19700294763352805,0.036276057095114084,0.20044943518062616,0.14313115686799469,0.1320605231255663,0.08653985600700036
C106041,65,Female,8000,Mumbai,224,4,378.07397378324765,94.51849344581191,22.71959299373276,0.11001191770548388,0.003847589029640516,0.853873816207372,0.025119423645587894,0.037898500787410555,0.00018545889588168616,0.06079667483617429,0.018278536597933083
C106042,18,Female,49979,Mumbai,38,7,1250.427924167998,178.6325605954283,103.15637575860714,0.02956555966210605,0.00039075861579461674,0.1518799656011462,0.20875762443556922,0.13819101937859554,0.03814271039464599,0.26945023947032115,0.19318768210392734
C106043,42,Female,67676,Jaipur,132,4,295.63816693524694,73.90954173381174,1.6363690044720216,0.9897847789925317,0.5484600881549434,0.01887678628728531,0.33509240034090604,0.0014857231824318016,0.05966553342394187,0.0168134276621607,0.019606040948330822
C106044,19,Female,112585,Hyderabad,116,1,243.989149094118,243.989149094118,15.298711328877841,0.10388227304572537,0.14906941435565227,0.15667280427549557,0.020284381165343222,0.20411578124482782,0.024541587067636796,0.33524562606937897,0.11007040582166526
C106045,47,Male,8000,Chennai,79,6,1193.0392034721979,198.83986724536632,2.218045339533834,0.9154346313473812,0.269124677929074,0.02880463400622884,0.17470259780655367,0.007516696877925819,0.11812243011181398,0.33180471019639246,0.06992425307201125
C106046,20,Male,10468,Delhi,151,6,1930.8358167478837,321.8059694579806,2.2116923922423655,0.9172454236809753,0.003963371233812733,0.01816363973625251,0.15133379839720887,0.35575317576142407,0.23947756868474931,0.19858263000096124,0.03272581618559107
C106047,38,Male,58779,Hyderabad,211,1,128.77217914395172,128.77217914395172,46.60844144181118,0.03556401195425339,0.14107380785408236,0.06349045823363772,0.2549956339535264,0.0406568371670803,0.009872151250008314,0.004843715678290781,0.4850673958633741
C106048,42,Male,38788,Pune,350,6,1284.7633576797557,214.12722627995927,17.998361936312875,0.1550612710154023,0.10503258456653904,0.0202847571496339,0.1968955464042789,0.2588996990495495,0.0022360593147399735,0.25815367830683006,0.1584976752084286
C106049,37,Male,8000,Bengaluru,75,2,527.5897562389852,263.7948781194926,41.55759669985425,0.04931228385542966,0.11049311742896217,0.09677035236379082,0.012526403843827033,0.026825459915222453,0.16373772647760557,0.5720230745467753,0.01762386542381667
C106050,66,Female,36646,Bengaluru,126,4,1078.6495860779,269.662396519475,21.149928329383144,0.11780796188728665,0.10847290780835395,0.02886051329632511,0.1580040304083498,0.0782423108979134,0.09239775650436201,0.3958403867639641,0.13818209432073167
C106051,69,Male,22796,Hyderabad,160,6,669.3574479647066,111.55957466078443,107.30232073037044,0.027200803539468507,0.2881477735873353,0.13644608056206886,0.06298425038643651,0.212235123043258,0.2440493362490279,0.0210812475646509,0.03505618860722261
C106052,39,Male,8000,Bengaluru,85,8,1763.6514928960144,220.4564366120018,13.068403532294347,0.2272627857167244,0.11017131214386348,0.048781537589111676,0.04082212746497262,0.26825169918360636,0.07488390335124985,0.053850273653251575,0.40323914661394444
C106053,38,Male,38585,Jaipur,209,7,1237.0783150196821,176.7254735742403,10.51261418020305,0.2674841259750722,0.006715790701756595,0.06408441780453726,0.41459514555578814,0.3479723938279828,0.06768973439872428,0.05571453193213562,0.04322798577907531
C106054,50,Female,10237,Delhi,2,7,1934.0798796040572,276.29712565772246,34.14174626006793,0.08762915533252966,0.07292960979234028,0.13218985769912361,0.18086242272972403,0.02074377816645581,0.13693690626568825,0.29157740415947164,0.16476002118719638
C106055,69,Other,24034,Pune,143,5,1742.5684990632615,348.5136998126523,5.0821617767442815,0.45900776265153126,0.2865598880802823,0.015792229967627514,0.14211596737467103,0.3668209552861194,0.023724750977094044,0.1481444102628516,0.01684179805135429
C106056,55,Female,88970,Chennai,23,4,646.8806249472887,161.72015623682216,19.763466413706535,0.12567448326988112,0.147859043740458,0.02064315270943396,0.3154100416383684,0.26348351967463546,0.02241992752839485,0.19556716127141674,0.03461715343729264
C106057,32,Male,105935,Chennai,61,3,919.7951874828414,306.5983958276138,1.0,1.1931471805599454,0.19850270713378498,0.3960897364477035,0.06675519611990718,0.15856452338232954,0.032302136805941455,0.047909017076620646,0.09987668303371273
C106058,63,Male,22932,Hyderabad,208,9,2077.768597741696,230.8631775268551,16.91679319930403,0.18432902898730408,0.09913425633295657,0.014783005592661493,0.06516622569332951,0.0018963778509947452,0.4869466300052591,0.2935941432941543,0.03847936123064418
C106059,69,Female,53469,Hyderabad,196,6,1482.1295202417973,247.02158670696622,130.98838349395174,0.02231946532772187,0.039685547515602035,0.19752439880081488,0.11543334861054229,0.0437805766904173,0.2703957332803562,0.2011267757355356,0.13205361936673174
C106060,32,Male,68694,Chennai,73,4,1176.8681455182377,294.21703637955943,28.094615167870533,0.08968800231170367,0.5202477908351434,0.06321175600154594,0.18233831573257528,0.009318471241468573,0.10098895019194278,0.019196463724108898,0.10469825227321523
C106061,63,Female,24618,Jaipur,3,4,884.5542159070593,221.13855397676483,189.99664422688772,0.013662218637382503,0.025954664191492414,0.0008780913599211618,0.1670887780873086,0.4252538613428834,0.12160770516464438,0.046059055665708754,0.21315784418804126
C106062,42,Male,20900,Pune,56,6,1222.966320421487,203.8277200702478,27.7495989988383,0.1024678691753005,0.007299142943253831,0.3707633731116916,0.06187248785620445,0.21572803156783907,0.06154289883492368,0.002192014750575748,0.2806020509355117
C106063,38,Male,69085,Mumbai,50,4,958.6696383766609,239.66740959416524,16.55686603139306,0.14862777375917888,0.2030319713010446,0.06318716805568148,0.025599362432153452,0.0120230507011413,0.2521057404575388,0.009294333314867585,0.4347583737375727
C106064,41,Other,43134,Chennai,26,7,1967.7746316902062,281.11066167002946,1.9829146380938116,1.032359928223661,0.20531834544684044,0.06306774240113931,0.10761016897081173,0.10276617620196236,0.019274929419940346,0.442162860968312,0.05979977659099389
C106065,22,Female,43533,Chennai,16,8,1991.046738780361,248.88084234754513,54.20327761948425,0.057917296131846784,0.030307902678029564,0.0925146784648816,0.00034562721527051717,0.40636837335276726,0.041981889095506826,0.16318849987579945,0.26529302931774484
C106066,23,Female,14903,Hyderabad,45,8,1322.0889318887682,165.26111648609603,25.130896562980418,0.12235418595876729,0.014892553544453388,0.013784963398738262,0.40063910120269997,0.3112343580265479,0.19449647937819886,0.02954391639604486,0.03540862805331685
C106067,66,Male,19314,Kolkata,63,7,997.1879091011542,142.45541558587917,14.848333689649442,0.19430696008697879,0.005435958797603921,0.017804398412299145,0.15902403363188503,0.14083236112563566,0.3168241949367705,0.0786879755693158,0.28139107752649006
C106068,60,Female,51883,Bengaluru,155,7,2253.8278399739443,321.97540571056345,59.61884750733576,0.05080006744283911,0.046724344368348596,0.0028995748187666368,0.12886580746672227,0.4823376652066774,0.210312873044109,0.08363612451831023,0.04522361057706587
C106069,65,Male,36919,Chennai,100,5,1410.4296700125378,282.08593400250754,3.9559710825507017,0.5633122999965554,0.1060083167095073,0.03340748973210196,0.1857096945711588,0.061360447384251324,0.4988975578663827,0.08535359116794129,0.029262902568656726
C106070,61,Male,52754,Kolkata,99,5,1031.1935824130037,206.23871648260075,75.5226966314744,0.03648276383506043,0.5360229758151764,0.12117824591039068,0.008551155167010984,0.059906451705492955,0.09969513740285588,0.1412222064815018,0.0334238275175714
C106071,64,Male,78220,Hyderabad,225,6,1850.4331456749633,308.40552427916055,32.61903789698963,0.08762624790399194,0.12715380224984343,0.13278817636133106,0.2956489309053631,0.0586186947863528,0.11681362561334195,0.1320725467603021,0.13690422332346552
C106072,40,Female,54450,Chennai,278,6,1060.7693906070417,176.79489843450696,19.50591809940419,0.14366146079267272,0.23204411646741077,0.04280102510573399,0.041245344072250216,0.2974265078586063,0.024814604139378235,0.036605591016274495,0.32506281134034587
C106073,21,Female,30499,Delhi,61,9,1909.4688182164275,212.1632020240475,59.044683915353446,0.055002123046393014,0.01229913682757331,0.027242667353634734,0.020210968373804126,0.22871433738755,0.28043162424035056,0.3217742503246189,0.10932701549246829
C106074,44,Male,77166,Bengaluru,222,7,2207.587922863932,315.36970326627596,116.82298374383763,0.026136170073361397,0.03564683915864182,0.026885557826889964,0.17483316582358227,0.13690008809784932,0.1088080097637575,0.3059460679847456,0.2109802713445335
C106075,35,Female,48995,Hyderabad,206,11,3020.381383227072,274.58012574791564,33.604261964161346,0.10070744041289537,0.027560071823245647,0.005342679844089534,0.24713323369136822,0.18336221165183053,0.05421501944687681,0.3269583217980059,0.15542846174458338
C106076,38,Male,89324,Delhi,30,4,642.7645269926458,160.69113174816144,38.291985540986005,0.06641145456271637,0.03424351005541923,0.0030094243241112475,0.0004338425403016402,0.2522052613766646,0.022935106088219415,0.17531712903225152,0.5118557265830322
C106077,45,Male,28653,Delhi,6,10,1059.7440915760185,105.97440915760185,36.51775585338965,0.09056765777986632,0.10765957721784135,0.16917501889534237,0.480124539755897,0.08171616397337474,0.06400818906540096,0.08379846475101328,0.013518046341130322
C106078,52,Female,46535,Hyderabad,305,8,1503.1687593093177,187.8960949136647,113.06925783201031,0.02802880143258904,0.36166152446665045,0.10723985826788418,0.1985642872630582,0.004451883153859739,0.09051021108222367,0.10556084060406326,0.13201139516226054
C106079,39,Female,39769,Hyderabad,504,4,1414.0399428923865,353.50998572309663,26.951945083638932,0.09335443042071082,0.2056239903487518,0.1847321989404406,0.2637631249395947,0.203163567059475,0.03324808405612209,0.07101798443714565,0.0384510502184701
C106080,57,Female,53145,Kolkata,109,5,817.6204679056539,163.52409358113078,34.5239788786426,0.07858802863173896,0.16630351870810192,0.172801715740175,0.11532070114677118,0.047928583435874555,0.16192104530595272,0.18039263939386604,0.15533179626925833
C106081,40,Female,56935,Delhi,50,6,2063.0784688544045,343.8464114757341,35.228000765453366,0.08131583545356723,0.050755674337683486,0.05723591042687764,0.26627835570456376,0.13169648526995228,0.29338579459594333,0.17196989339925176,0.02867788626572784
C106082,20,Male,49764,Jaipur,129,7,1766.5750902406853,252.36787003438363,118.2889892212596,0.025814968856580942,0.056706421249655005,0.025891000720618947,0.1350538640325724,0.2915002624889959,0.0933740800629667,0.22439921820224906,0.1730751532429421
C106083,57,Other,74179,Hyderabad,6,5,514.8609148113695,102.9721829622739,16.61967872112727,0.1584455377089557,0.21321979061677995,0.05730609066077384,0.1106619097018573,0.040576973111835585,0.16182161723363153,0.08938147038580795,0.3270321482893139
C106084,67,Female,62252,Delhi,167,1,207.96422512666916,207.96422512666916,90.44181561638825,0.0185161150743435,0.07731358033412705,0.00934138057530219,0.2732316966883359,0.26639639083935135,0.1173417370049758,0.1465421750410528,0.10983303951685498
C106085,27,Male,123329,Mumbai,27,6,1360.2245268571378,226.70408780952297,15.13093679514178,0.18262486466021896,0.20279110065951864,0.08731909444149485,0.010363233859663082,0.1796341138472088,0.013061711675906527,0.21299908625347616,0.2938316592627319
C106086,42,Female,128136,Bengaluru,12,3,713.8515999466703,237.95053331555675,5.513642493876414,0.3663532905533711,0.2848960426919321,0.10350936678674078,0.14877647912340466,0.09013868067609572,0.1566756570308663,0.18524719114949967,0.030756582541461054
C106087,69,Female,28889,Mumbai,277,6,1814.541868718999,302.42364478649984,52.03408615572887,0.05554748582647331,0.09180575408341023,0.04588356058368708,0.14093786809480877,0.05200082081260531,0.4750207779600784,0.15400167193080047,0.040349546534609704
C106088,66,Male,34165,Kolkata,98,4,191.62752623219058,47.906881558047644,6.300380790250546,0.3574386031916214,0.15137584054218794,0.24165856431391278,0.1438478560257456,0.23429523202187874,0.004849700730647281,0.1457223679641133,0.0782504384015146
C106089,25,Other,11427,Delhi,80,7,1947.201624579052,278.1716606541503,7.963036603396713,0.3435712334938834,0.1662202549900528,0.5925800758232685,0.007240179609884399,0.019563728676796864,0.14115578821618666,0.031022065497334828,0.042217907186475744
C106090,28,Male,98399,Kolkata,115,3,621.0181615413031,207.00605384710104,9.272788148088413,0.23229276479958738,0.0045256548407491565,0.3140077405200331,0.1899839551406337,0.0034334046956544686,0.09124161843688038,0.13878967866864103,0.25801794769740816
C106091,22,Female,36786,Hyderabad,631,3,675.8242844021822,225.2747614673941,80.93251240025705,0.029125121288388615,0.01496708424809751,0.0017823484629411806,0.16489013578701744,0.18595469195023984,0.05974379510425282,0.3683216079113412,0.20434033653610995
C106092,62,Male,57572,Jaipur,25,6,928.5012920571926,154.75021534286543,9.460329029372895,0.28162691066247686,0.10231796055622602,0.053057235004681125,0.06285025035670043,0.15764952233228624,0.08316514458001717,0.21616400786514833,0.3247958793049408
C106093,54,Female,13761,Chennai,28,6,1405.5207390426888,234.2534565071148,125.05350334620722,0.023370315547393723,0.14223950438883398,0.10869501600917182,0.028565584274882497,0.01733794865661284,0.5880984434253267,0.0943349643206118,0.020728538924560273
C106094,62,Female,53643,Bengaluru,147,6,1379.8091510746685,229.96819184577808,94.64905482691405,0.030799155876513516,0.32975946607090356,0.011597083910410418,0.12023417067947713,0.18526619106428302,0.11106527197119095,0.0615774032293249,0.18050041307441012
C106095,55,Male,8000,Hyderabad,209,6,681.9007419024648,113.6501236504108,14.353087568496,0.19187737553846942,0.07158615734319415,0.12941503496942375,0.04641151741343434,0.38906812679553876,0.194645272139307,0.15406587801074573,0.014808013328356393
C106096,46,Male,85817,Hyderabad,331,11,2743.443816450963,249.4039833137239,35.15954719866266,0.09637583763540292,0.09965428298093078,0.253979146006182,0.24321563858660777,0.07027163565761461,0.29654388167040935,0.0034382547286612056,0.03289716036959429
C106097,22,Female,105002,Delhi,192,6,1153.3408915303448,192.22348192172413,12.184331806992594,0.22344023134284943,0.3693937294489804,0.27915904448123624,0.03822254381335744,0.013959844528836302,0.03058017475482199,0.037741362735407305,0.2309433002373604
C106098,26,Female,70950,Delhi,89,3,378.08086822482045,126.02695607494014,4.495289637700469,0.4342436010558394,0.11290892768339102,0.10351445795778934,0.047366192540915585,0.17272058010463467,0.14103552806885775,0.025325359189606017,0.3971289544548057
C106099,65,Female,21530,Jaipur,150,5,1112.7234083385756,222.5446816677151,2.1277298151076947,0.8925833221728995,0.12100868981928256,0.013665395906402313,0.10683081005664653,0.17091113150227596,0.17344790478734307,0.29736679725685305,0.11676927067119655
C106100,19,Male,66626,Jaipur,91,6,951.2785065446103,158.54641775743505,101.62800188649713,0.028704740372061263,0.1940996618847118,0.0577295094557831,0.06607629387272836,0.3774469265940742,0.04866804096749439,0.0856451375834778,0.17033442964173046
C106101,18,Male,55918,Pune,128,8,1543.7331378266467,192.96664222833084,68.57528645847202,0.04595345186605266,0.01292505123319143,0.20337627839995212,0.013712984752034326,0.07828058859150899,0.22807333812610184,0.07946626470860259,0.3841654941886087
C106102,57,Female,91691,Bengaluru,9,4,712.1882040030309,178.04705100075773,68.47529171584506,0.037559222105993294,0.07414152849753426,0.22396578659190386,0.11447198783577779,0.05630349290991837,0.12286286649746136,0.36590137094656866,0.04235296672083568
C106103,68,Female,75385,Kolkata,124,6,2041.7626906566798,340.2937817761133,1.0074797369146793,1.4674669412020662,0.0507776600175776,0.05420783637579525,0.19729066768531425,0.2462170174586545,0.014366270024774397,0.37617038666535496,0.060970161772529015
C106104,47,Male,17778,Delhi,45,5,1132.6664684530806,226.53329369061612,12.958866899923613,0.19999900344657146,0.06997399024543695,0.06833664021510819,0.01621369696063858,0.011387652612509376,0.4908394657344428,0.043587182226598964,0.29966137200526527
C106105,28,Female,84870,Bengaluru,92,3,430.59931200326434,143.5331040010881,7.307041712895118,0.28726163219038836,0.035440860898828606,0.2641248512372815,0.20790420303761,0.14678990076286594,0.03605302762876096,0.045074760687635135,0.2646123957470178
C106106,45,Male,47578,Pune,17,4,880.0170658174545,220.00426645436363,90.53579232692242,0.028507295846792107,0.03939922328075507,0.2731575486379347,0.0787547621311435,6.761193541737373e-05,0.3792933358787577,0.00466800845682873,0.2246595096791629
C106107,61,Male,89481,Chennai,95,9,1623.2133395389387,180.35703772654875,3.189071354686333,0.7883811979711037,0.21860514005905218,0.09924637499611509,0.1454699691875598,0.12415598538860398,0.004859935025521228,0.33295178356006505,0.07471081178308273
C106108,29,Female,8000,Chennai,131,3,927.0710524246056,309.02368414153517,6.7767773770631345,0.3068487427913314,0.07958835945153542,0.48171525212744926,0.21902342483746567,0.06098576501969062,0.11482582228000816,0.0386856105053584,0.005175765778492421
C106109,56,Male,65794,Kolkata,26,7,1000.0814620242727,142.8687802891818,25.12140323874883,0.11788959090496916,0.014682771826823399,0.061023333935369795,0.20233153683059565,0.39850197209831356,0.04211821163506059,0.22171421824064388,0.059627955433193075
C106110,43,Male,41161,Jaipur,12,5,549.1311346761113,109.82622693522225,13.029968753159455,0.19898543741228003,0.19485847231357772,0.033903860679371095,0.2326346277582639,0.03452143684825377,0.011081394650897266,0.08499733367830596,0.40800287407133035
C106111,30,Female,52865,Jaipur,56,4,1470.6025598747397,367.6506399686849,6.642399223345049,0.3414422403455599,0.20240190582230982,0.2315451963684506,0.09564670232161074,0.1668723252127482,0.12530489552598756,0.15303258511993545,0.02519638962895778
C106112,25,Female,29641,Chennai,72,8,50.0,6.25,1.2877168543747008,1.3975613158692723,0.0030865042345105437,0.04262853876158502,0.33377328632686143,0.056072949082608195,0.15390778548989895,0.3144156977353303,0.09611523836920549
C106113,45,Female,65030,Mumbai,122,7,416.1492985353611,59.44989979076587,37.73744746447935,0.07949521053248429,0.07889469685814951,0.018326890691250246,0.14547868027197647,0.5175963447538096,0.1480869453357038,0.0625186782313742,0.029097763857736186
C106114,47,Female,21914,Chennai,23,5,1030.7558098274283,206.15116196548564,156.4676264353701,0.017729101101132586,0.059456495136757416,0.23692258052590753,0.26258864845598473,0.03406987215123457,0.21404585081654778,0.18741151064570108,0.005505042267866804
C106115,26,Female,8000,Bengaluru,76,5,1298.9006333822451,259.780126676449,12.836590040644145,0.20176643674687408,0.003583352332912249,8.399579494369851e-05,0.21441148538843022,0.45106234005256984,0.01591410786128873,0.1155622437062138,0.19938247486364127
C106116,56,Male,27496,Delhi,297,6,813.4343509398145,135.5723918233024,72.23223894747912,0.040226957299066994,0.1608137160969302,0.02093940834676489,0.18359106701277023,0.00838400766293625,0.08789707925475983,0.29739128298858547,0.2409834386372532
C106117,48,Male,27812,Chennai,64,3,727.0203019953664,242.34010066512212,53.024672889910825,0.04417045459918988,0.08986106874201913,0.06798694731899077,0.29223767711145665,0.09650362634771333,0.2151854913901676,0.19274870090017143,0.045476488189480954
C106118,38,Female,40557,Chennai,22,6,755.1763349980495,125.86272249967492,41.9830096772517,0.0685366187983436,0.0677156611246774,0.07686913262933318,0.029935744999679856,0.384535268732518,0.16004763171561331,0.07432151206386846,0.20657504873431
C106119,64,Male,71381,Kolkata,221,6,827.4167205748278,137.9027867624713,216.43170384722936,0.013548668832237789,0.3774036019490499,0.0770832572127756,0.10356886881460453,0.09919019555071085,0.13171578388414845,0.14396220848840557,0.06707608410030504
C106120,51,Female,22000,Kolkata,66,1,195.80621625549105,195.80621625549105,2.899791812293242,0.4341634789894857,0.060983732062588815,0.5069139472354547,0.17031887506940002,0.140699536019265,0.04250569538896277,0.03488821648473604,0.043689997739592645
C106121,48,Female,73699,Bengaluru,119,5,50.0,10.0,1.2904311118421,1.2188794741714615,0.021595487367850604,0.5362512501699714,0.10719696473568602,0.13908988575753084,0.06122651259251192,0.06827307957553823,0.0663668198009109
C106122,69,Male,67397,Hyderabad,255,6,1429.1645487236176,238.19409145393627,11.339886520713662,0.2387307325809136,0.004255620068799791,0.4303728989001033,0.07643187514922047,0.07533502282970127,0.018189990151088353,0.1806215614214561,0.21479303147963064
C106123,42,Female,80249,Hyderabad,116,4,1085.7403866833474,271.43509667083686,55.49842951430663,0.04618602560931953,0.05938399866587536,0.475943110854982,0.05950150066062605,0.28440829790629435,0.059070111072982594,0.034205266146026495,0.027487714693213067
C106124,29,Female,38961,Mumbai,222,7,660.0311354910021,94.2901622130003,2.522455050643102,0.874231607616289,0.059569340886808604,0.1395658374846743,0.1597834383939873,0.32329801613727077,0.21490578425237683,0.04314337519727512,0.059734207647607104
C106125,18,Male,96772,Chennai,126,6,1208.0814844857503,201.34691408095838,13.763668868075555,0.19953780969887824,0.017663534030341786,0.2435859342333726,0.015456858287088851,0.18620389844230667,0.049133789057040175,0.0011617884721715204,0.48679419747767855
C106126,39,Male,41067,Bengaluru,202,10,50.0,5.0,7.626798680319834,0.39387673211268165,0.09546136107947899,0.4936365946122046,0.1571572108768869,0.009706654454644819,0.1404940733454431,0.035593135307111404,0.06795097032423045
C106127,57,Female,76910,Bengaluru,73,3,587.2058543755454,195.73528479184847,19.491657273080488,0.11645199455169111,0.360267195729645,3.7175137598731416e-05,0.32694655086163676,0.021492293642859445,0.14048317291928028,0.08690668302817825,0.06386692868080167
C106128,54,Male,100206,Delhi,469,5,847.9012492698016,169.5802498539603,69.36182266813555,0.03967719088795503,0.019611542072100512,0.2897949428034567,0.2050388431914967,0.10216467436846628,0.33117346308222023,0.05042217549307665,0.0017943589891827828
C106129,64,Male,86164,Bengaluru,93,6,524.6943283842515,87.4490547307086,87.01725794510864,0.033469687852494906,0.17343431044530613,0.1007814549086369,0.42072386135389084,0.006615500933255529,0.002962860480085868,0.2829553591983296,0.012526652680495111
C106130,18,Male,46534,Bengaluru,137,5,852.6832869399176,170.53665738798352,12.92116033632354,0.20054071656252,0.22997834015248123,0.03055576218631129,0.022034259185634165,0.20466802535569847,0.2543952421554365,0.047662693169365375,0.21070567779507313
C106131,18,Male,16720,Kolkata,25,8,3133.3379171831552,391.6672396478944,11.19529604520055,0.2621686726985594,0.1521479865537991,0.13071282519367905,0.07468812143867494,0.10879741614692447,0.4065853664113136,0.07549224001022638,0.051576044245382494
C106132,59,Female,21280,Pune,63,9,1468.6881459288948,163.1875717698772,61.792493705157696,0.05259522115017985,0.06765940240065688,0.45068940185874223,0.04897553316553883,0.019699966565128655,0.0867114483925608,0.22110284905195002,0.1051613985654225
C106133,59,Female,20310,Chennai,75,4,752.973656244365,188.24341406109124,73.27517566239491,0.035132032865123786,0.29209931288271734,0.1002211503196674,0.01780979156274934,0.4451979208404302,0.03117132687459404,0.03773048987003714,0.07577000764980459
C106134,38,Female,29386,Bengaluru,210,7,1155.3875343071009,165.05536204387155,40.106564249208496,0.07491362019483616,0.008236052895194844,0.011955798972338009,0.4822072713751242,0.08349579264973227,0.16872822810546137,0.11219063091992333,0.13318622508222588
